date,store_id,product_id,sales,day,month,year,weekday,is_weekend,lag_1,rolling_mean_7
2023-03-11,3,2,132,11,3,2023,5,1,138.0,142.0
2023-03-12,3,2,132,12,3,2023,6,1,132.0,142.14285714285714
2023-03-13,3,2,143,13,3,2023,0,0,132.0,142.0
2023-03-14,3,2,151,14,3,2023,1,0,143.0,142.42857142857142
2023-03-15,3,2,153,15,3,2023,2,0,151.0,142.85714285714286
2023-03-16,3,2,143,16,3,2023,3,0,153.0,142.0
2023-03-17,3,2,138,17,3,2023,4,0,143.0,141.71428571428572
2023-03-18,3,2,137,18,3,2023,5,1,138.0,141.71428571428572
2023-03-19,3,2,134,19,3,2023,6,1,137.0,142.42857142857142
2023-03-20,3,2,144,20,3,2023,0,0,134.0,142.71428571428572
2023-03-21,3,2,152,21,3,2023,1,0,144.0,142.85714285714286
2023-03-22,3,2,155,22,3,2023,2,0,152.0,143.0
2023-03-23,3,2,151,23,3,2023,3,0,155.0,143.28571428571428
2023-03-24,3,2,138,24,3,2023,4,0,151.0,144.42857142857142
2023-03-25,3,2,129,25,3,2023,5,1,138.0,144.42857142857142
2023-03-26,3,2,130,26,3,2023,6,1,129.0,143.28571428571428
2023-03-27,3,2,149,27,3,2023,0,0,130.0,142.71428571428572
2023-03-28,3,2,156,28,3,2023,1,0,149.0,143.42857142857142
2023-03-29,3,2,157,29,3,2023,2,0,156.0,144.0
2023-03-30,3,2,153,30,3,2023,3,0,157.0,144.28571428571428
2023-03-31,3,2,139,31,3,2023,4,0,153.0,144.57142857142858
2023-04-01,3,2,132,1,4,2023,5,1,139.0,144.71428571428572
2023-04-02,3,2,132,2,4,2023,6,1,132.0,145.14285714285714
2023-04-03,3,2,139,3,4,2023,0,0,132.0,145.42857142857142
2023-04-04,3,2,159,4,4,2023,1,0,139.0,144.0
2023-04-05,3,2,152,5,4,2023,2,0,159.0,144.42857142857142
2023-04-06,3,2,155,6,4,2023,3,0,152.0,143.71428571428572
2023-04-07,3,2,140,7,4,2023,4,0,155.0,144.0
2023-04-08,3,2,132,8,4,2023,5,1,140.0,144.14285714285714
2023-04-09,3,2,132,9,4,2023,6,1,132.0,144.14285714285714
2023-04-10,3,2,142,10,4,2023,0,0,132.0,144.14285714285714
2023-04-11,3,2,160,11,4,2023,1,0,142.0,144.57142857142858
2023-04-12,3,2,150,12,4,2023,2,0,160.0,144.71428571428572
2023-04-13,3,2,161,13,4,2023,3,0,150.0,144.42857142857142
2023-04-14,3,2,137,14,4,2023,4,0,161.0,145.28571428571428
2023-04-15,3,2,140,15,4,2023,5,1,137.0,144.85714285714286
2023-04-16,3,2,137,16,4,2023,6,1,140.0,146.0
2023-04-17,3,2,144,17,4,2023,0,0,137.0,146.71428571428572
2023-04-18,3,2,148,18,4,2023,1,0,144.0,147.0
2023-04-19,3,2,156,19,4,2023,2,0,148.0,145.28571428571428
2023-04-20,3,2,145,20,4,2023,3,0,156.0,146.14285714285714
2023-04-21,3,2,134,21,4,2023,4,0,145.0,143.85714285714286
2023-04-22,3,2,137,22,4,2023,5,1,134.0,143.42857142857142
2023-04-23,3,2,136,23,4,2023,6,1,137.0,143.0
2023-04-24,3,2,155,24,4,2023,0,0,136.0,142.85714285714286
2023-04-25,3,2,160,25,4,2023,1,0,155.0,144.42857142857142
2023-04-26,3,2,165,26,4,2023,2,0,160.0,146.14285714285714
2023-04-27,3,2,148,27,4,2023,3,0,165.0,147.42857142857142
2023-04-28,3,2,144,28,4,2023,4,0,148.0,147.85714285714286
2023-04-29,3,2,124,29,4,2023,5,1,144.0,149.28571428571428
2023-04-30,3,2,138,30,4,2023,6,1,124.0,147.42857142857142
2023-05-01,3,2,148,1,5,2023,0,0,138.0,147.71428571428572
2023-05-02,3,2,156,2,5,2023,1,0,148.0,146.71428571428572
2023-05-03,3,2,157,3,5,2023,2,0,156.0,146.14285714285714
2023-05-04,3,2,152,4,5,2023,3,0,157.0,145.0
2023-05-05,3,2,130,5,5,2023,4,0,152.0,145.57142857142858
2023-05-06,3,2,140,6,5,2023,5,1,130.0,143.57142857142858
2023-05-07,3,2,143,7,5,2023,6,1,140.0,145.85714285714286
2023-05-08,3,2,155,8,5,2023,0,0,143.0,146.57142857142858
2023-05-09,3,2,158,9,5,2023,1,0,155.0,147.57142857142858
2023-05-10,3,2,157,10,5,2023,2,0,158.0,147.85714285714286
2023-05-11,3,2,158,11,5,2023,3,0,157.0,147.85714285714286
2023-05-12,3,2,132,12,5,2023,4,0,158.0,148.71428571428572
2023-05-13,3,2,136,13,5,2023,5,1,132.0,149.0
2023-05-14,3,2,137,14,5,2023,6,1,136.0,148.42857142857142
2023-05-15,3,2,149,15,5,2023,0,0,137.0,147.57142857142858
2023-05-16,3,2,146,16,5,2023,1,0,149.0,146.71428571428572
2023-05-17,3,2,165,17,5,2023,2,0,146.0,145.0
2023-05-18,3,2,152,18,5,2023,3,0,165.0,146.14285714285714
2023-05-19,3,2,147,19,5,2023,4,0,152.0,145.28571428571428
2023-05-20,3,2,141,20,5,2023,5,1,147.0,147.42857142857142
2023-05-21,3,2,148,21,5,2023,6,1,141.0,148.14285714285714
2023-05-22,3,2,140,22,5,2023,0,0,148.0,149.71428571428572
2023-05-23,3,2,158,23,5,2023,1,0,140.0,148.42857142857142
2023-05-24,3,2,165,24,5,2023,2,0,158.0,150.14285714285714
2023-05-25,3,2,154,25,5,2023,3,0,165.0,150.14285714285714
2023-05-26,3,2,141,26,5,2023,4,0,154.0,150.42857142857142
2023-05-27,3,2,137,27,5,2023,5,1,141.0,149.57142857142858
2023-05-28,3,2,140,28,5,2023,6,1,137.0,149.0
2023-05-29,3,2,147,29,5,2023,0,0,140.0,147.85714285714286
2023-05-30,3,2,157,30,5,2023,1,0,147.0,148.85714285714286
2023-05-31,3,2,168,31,5,2023,2,0,157.0,148.71428571428572
2023-06-01,3,2,152,1,6,2023,3,0,168.0,149.14285714285714
2023-06-02,3,2,144,2,6,2023,4,0,152.0,148.85714285714286
2023-06-03,3,2,143,3,6,2023,5,1,144.0,149.28571428571428
2023-06-04,3,2,142,4,6,2023,6,1,143.0,150.14285714285714
2023-06-05,3,2,144,5,6,2023,0,0,142.0,150.42857142857142
2023-06-06,3,2,159,6,6,2023,1,0,144.0,150.0
2023-06-07,3,2,160,7,6,2023,2,0,159.0,150.28571428571428
2023-06-08,3,2,161,8,6,2023,3,0,160.0,149.14285714285714
2023-06-09,3,2,142,9,6,2023,4,0,161.0,150.42857142857142
2023-06-10,3,2,147,10,6,2023,5,1,142.0,150.14285714285714
2023-06-11,3,2,143,11,6,2023,6,1,147.0,150.71428571428572
2023-06-12,3,2,146,12,6,2023,0,0,143.0,150.85714285714286
2023-06-13,3,2,153,13,6,2023,1,0,146.0,151.14285714285714
2023-06-14,3,2,171,14,6,2023,2,0,153.0,150.28571428571428
2023-06-15,3,2,156,15,6,2023,3,0,171.0,151.85714285714286
2023-06-16,3,2,152,16,6,2023,4,0,156.0,151.14285714285714
2023-06-17,3,2,134,17,6,2023,5,1,152.0,152.57142857142858
2023-06-18,3,2,158,18,6,2023,6,1,134.0,150.71428571428572
2023-06-19,3,2,157,19,6,2023,0,0,158.0,152.85714285714286
2023-06-20,3,2,159,20,6,2023,1,0,157.0,154.42857142857142
2023-06-21,3,2,161,21,6,2023,2,0,159.0,155.28571428571428
2023-06-22,3,2,161,22,6,2023,3,0,161.0,153.85714285714286
2023-06-23,3,2,152,23,6,2023,4,0,161.0,154.57142857142858
2023-06-24,3,2,144,24,6,2023,5,1,152.0,154.57142857142858
2023-06-25,3,2,145,25,6,2023,6,1,144.0,156.0
2023-06-26,3,2,156,26,6,2023,0,0,145.0,154.14285714285714
2023-06-27,3,2,152,27,6,2023,1,0,156.0,154.0
2023-06-28,3,2,161,28,6,2023,2,0,152.0,153.0
2023-06-29,3,2,150,29,6,2023,3,0,161.0,153.0
2023-06-30,3,2,152,30,6,2023,4,0,150.0,151.42857142857142
2023-07-01,3,2,140,1,7,2023,5,1,152.0,151.42857142857142
2023-07-02,3,2,138,2,7,2023,6,1,140.0,150.85714285714286
2023-07-03,3,2,150,3,7,2023,0,0,138.0,149.85714285714286
2023-07-04,3,2,162,4,7,2023,1,0,150.0,149.0
2023-07-05,3,2,163,5,7,2023,2,0,162.0,150.42857142857142
2023-07-06,3,2,153,6,7,2023,3,0,163.0,150.71428571428572
2023-07-07,3,2,141,7,7,2023,4,0,153.0,151.14285714285714
2023-07-08,3,2,145,8,7,2023,5,1,141.0,149.57142857142858
2023-07-09,3,2,144,9,7,2023,6,1,145.0,150.28571428571428
2023-07-10,3,2,153,10,7,2023,0,0,144.0,151.14285714285714
2023-07-11,3,2,162,11,7,2023,1,0,153.0,151.57142857142858
2023-07-12,3,2,167,12,7,2023,2,0,162.0,151.57142857142858
2023-07-13,3,2,163,13,7,2023,3,0,167.0,152.14285714285714
2023-07-14,3,2,151,14,7,2023,4,0,163.0,153.57142857142858
2023-07-15,3,2,144,15,7,2023,5,1,151.0,155.0
2023-07-16,3,2,147,16,7,2023,6,1,144.0,154.85714285714286
2023-07-17,3,2,154,17,7,2023,0,0,147.0,155.28571428571428
2023-07-18,3,2,155,18,7,2023,1,0,154.0,155.42857142857142
2023-07-19,3,2,171,19,7,2023,2,0,155.0,154.42857142857142
2023-07-20,3,2,164,20,7,2023,3,0,171.0,155.0
2023-07-21,3,2,161,21,7,2023,4,0,164.0,155.14285714285714
2023-07-22,3,2,157,22,7,2023,5,1,161.0,156.57142857142858
2023-07-23,3,2,142,23,7,2023,6,1,157.0,158.42857142857142
2023-07-24,3,2,154,24,7,2023,0,0,142.0,157.71428571428572
2023-07-25,3,2,176,25,7,2023,1,0,154.0,157.71428571428572
2023-07-26,3,2,166,26,7,2023,2,0,176.0,160.71428571428572
2023-07-27,3,2,162,27,7,2023,3,0,166.0,160.0
2023-07-28,3,2,144,28,7,2023,4,0,162.0,159.71428571428572
2023-07-29,3,2,147,29,7,2023,5,1,144.0,157.28571428571428
2023-07-30,3,2,158,30,7,2023,6,1,147.0,155.85714285714286
2023-07-31,3,2,163,31,7,2023,0,0,158.0,158.14285714285714
2023-08-01,3,2,161,1,8,2023,1,0,163.0,159.42857142857142
2023-08-02,3,2,165,2,8,2023,2,0,161.0,157.28571428571428
2023-08-03,3,2,156,3,8,2023,3,0,165.0,157.14285714285714
2023-08-04,3,2,148,4,8,2023,4,0,156.0,156.28571428571428
2023-08-05,3,2,138,5,8,2023,5,1,148.0,156.85714285714286
2023-08-06,3,2,149,6,8,2023,6,1,138.0,155.57142857142858
2023-08-07,3,2,165,7,8,2023,0,0,149.0,154.28571428571428
2023-08-08,3,2,167,8,8,2023,1,0,165.0,154.57142857142858
2023-08-09,3,2,174,9,8,2023,2,0,167.0,155.42857142857142
2023-08-10,3,2,167,10,8,2023,3,0,174.0,156.71428571428572
2023-08-11,3,2,151,11,8,2023,4,0,167.0,158.28571428571428
2023-08-12,3,2,144,12,8,2023,5,1,151.0,158.71428571428572
2023-08-13,3,2,146,13,8,2023,6,1,144.0,159.57142857142858
2023-08-14,3,2,149,14,8,2023,0,0,146.0,159.14285714285714
2023-08-15,3,2,166,15,8,2023,1,0,149.0,156.85714285714286
2023-08-16,3,2,153,16,8,2023,2,0,166.0,156.71428571428572
2023-08-17,3,2,166,17,8,2023,3,0,153.0,153.71428571428572
2023-08-18,3,2,154,18,8,2023,4,0,166.0,153.57142857142858
2023-08-19,3,2,151,19,8,2023,5,1,154.0,154.0
2023-08-20,3,2,156,20,8,2023,6,1,151.0,155.0
2023-08-21,3,2,160,21,8,2023,0,0,156.0,156.42857142857142
2023-08-22,3,2,175,22,8,2023,1,0,160.0,158.0
2023-08-23,3,2,172,23,8,2023,2,0,175.0,159.28571428571428
2023-08-24,3,2,160,24,8,2023,3,0,172.0,162.0
2023-08-25,3,2,154,25,8,2023,4,0,160.0,161.14285714285714
2023-08-26,3,2,138,26,8,2023,5,1,154.0,161.14285714285714
2023-08-27,3,2,147,27,8,2023,6,1,138.0,159.28571428571428
2023-08-28,3,2,157,28,8,2023,0,0,147.0,158.0
2023-08-29,3,2,170,29,8,2023,1,0,157.0,157.57142857142858
2023-08-30,3,2,166,30,8,2023,2,0,170.0,156.85714285714286
2023-08-31,3,2,158,31,8,2023,3,0,166.0,156.0
2023-09-01,3,2,146,1,9,2023,4,0,158.0,155.71428571428572
2023-09-02,3,2,147,2,9,2023,5,1,146.0,154.57142857142858
2023-09-03,3,2,162,3,9,2023,6,1,147.0,155.85714285714286
2023-09-04,3,2,161,4,9,2023,0,0,162.0,158.0
2023-09-05,3,2,173,5,9,2023,1,0,161.0,158.57142857142858
2023-09-06,3,2,166,6,9,2023,2,0,173.0,159.0
2023-09-07,3,2,157,7,9,2023,3,0,166.0,159.0
2023-09-08,3,2,150,8,9,2023,4,0,157.0,158.85714285714286
2023-09-09,3,2,150,9,9,2023,5,1,150.0,159.42857142857142
2023-09-10,3,2,143,10,9,2023,6,1,150.0,159.85714285714286
2023-09-11,3,2,156,11,9,2023,0,0,143.0,157.14285714285714
2023-09-12,3,2,166,12,9,2023,1,0,156.0,156.42857142857142
2023-09-13,3,2,164,13,9,2023,2,0,166.0,155.42857142857142
2023-09-14,3,2,155,14,9,2023,3,0,164.0,155.14285714285714
2023-09-15,3,2,158,15,9,2023,4,0,155.0,154.85714285714286
2023-09-16,3,2,152,16,9,2023,5,1,158.0,156.0
2023-09-17,3,2,157,17,9,2023,6,1,152.0,156.28571428571428
2023-09-18,3,2,156,18,9,2023,0,0,157.0,158.28571428571428
2023-09-19,3,2,173,19,9,2023,1,0,156.0,158.28571428571428
2023-09-20,3,2,179,20,9,2023,2,0,173.0,159.28571428571428
2023-09-21,3,2,167,21,9,2023,3,0,179.0,161.42857142857142
2023-09-22,3,2,155,22,9,2023,4,0,167.0,163.14285714285714
2023-09-23,3,2,153,23,9,2023,5,1,155.0,162.71428571428572
2023-09-24,3,2,151,24,9,2023,6,1,153.0,162.85714285714286
2023-09-25,3,2,158,25,9,2023,0,0,151.0,162.0
2023-09-26,3,2,174,26,9,2023,1,0,158.0,162.28571428571428
2023-09-27,3,2,171,27,9,2023,2,0,174.0,162.42857142857142
2023-09-28,3,2,173,28,9,2023,3,0,171.0,161.28571428571428
2023-09-29,3,2,156,29,9,2023,4,0,173.0,162.14285714285714
2023-09-30,3,2,151,30,9,2023,5,1,156.0,162.28571428571428
2023-10-01,3,2,152,1,10,2023,6,1,151.0,162.0
2023-10-02,3,2,157,2,10,2023,0,0,152.0,162.14285714285714
2023-10-03,3,2,175,3,10,2023,1,0,157.0,162.0
2023-10-04,3,2,184,4,10,2023,2,0,175.0,162.14285714285714
2023-10-05,3,2,166,5,10,2023,3,0,184.0,164.0
2023-10-06,3,2,156,6,10,2023,4,0,166.0,163.0
2023-10-07,3,2,150,7,10,2023,5,1,156.0,163.0
2023-10-08,3,2,152,8,10,2023,6,1,150.0,162.85714285714286
2023-10-09,3,2,172,9,10,2023,0,0,152.0,162.85714285714286
2023-10-10,3,2,168,10,10,2023,1,0,172.0,165.0
2023-10-11,3,2,171,11,10,2023,2,0,168.0,164.0
2023-10-12,3,2,162,12,10,2023,3,0,171.0,162.14285714285714
2023-10-13,3,2,161,13,10,2023,4,0,162.0,161.57142857142858
2023-10-14,3,2,154,14,10,2023,5,1,161.0,162.28571428571428
2023-10-15,3,2,151,15,10,2023,6,1,154.0,162.85714285714286
2023-10-16,3,2,160,16,10,2023,0,0,151.0,162.71428571428572
2023-10-17,3,2,180,17,10,2023,1,0,160.0,161.0
2023-10-18,3,2,174,18,10,2023,2,0,180.0,162.71428571428572
2023-10-19,3,2,169,19,10,2023,3,0,174.0,163.14285714285714
2023-10-20,3,2,161,20,10,2023,4,0,169.0,164.14285714285714
2023-10-21,3,2,162,21,10,2023,5,1,161.0,164.14285714285714
2023-10-22,3,2,152,22,10,2023,6,1,162.0,165.28571428571428
2023-10-23,3,2,163,23,10,2023,0,0,152.0,165.42857142857142
2023-10-24,3,2,172,24,10,2023,1,0,163.0,165.85714285714286
2023-10-25,3,2,166,25,10,2023,2,0,172.0,164.71428571428572
2023-10-26,3,2,165,26,10,2023,3,0,166.0,163.57142857142858
2023-10-27,3,2,166,27,10,2023,4,0,165.0,163.0
2023-10-28,3,2,160,28,10,2023,5,1,166.0,163.71428571428572
2023-10-29,3,2,162,29,10,2023,6,1,160.0,163.42857142857142
2023-10-30,3,2,163,30,10,2023,0,0,162.0,164.85714285714286
2023-10-31,3,2,171,31,10,2023,1,0,163.0,164.85714285714286
2023-11-01,3,2,167,1,11,2023,2,0,171.0,164.71428571428572
2023-11-02,3,2,175,2,11,2023,3,0,167.0,164.85714285714286
2023-11-03,3,2,167,3,11,2023,4,0,175.0,166.28571428571428
2023-11-04,3,2,162,4,11,2023,5,1,167.0,166.42857142857142
2023-11-05,3,2,167,5,11,2023,6,1,162.0,166.71428571428572
2023-11-06,3,2,169,6,11,2023,0,0,167.0,167.42857142857142
2023-11-07,3,2,182,7,11,2023,1,0,169.0,168.28571428571428
2023-11-08,3,2,175,8,11,2023,2,0,182.0,169.85714285714286
2023-11-09,3,2,162,9,11,2023,3,0,175.0,171.0
2023-11-10,3,2,167,10,11,2023,4,0,162.0,169.14285714285714
2023-11-11,3,2,148,11,11,2023,5,1,167.0,169.14285714285714
2023-11-12,3,2,160,12,11,2023,6,1,148.0,167.14285714285714
2023-11-13,3,2,172,13,11,2023,0,0,160.0,166.14285714285714
2023-11-14,3,2,177,14,11,2023,1,0,172.0,166.57142857142858
2023-11-15,3,2,188,15,11,2023,2,0,177.0,165.85714285714286
2023-11-16,3,2,162,16,11,2023,3,0,188.0,167.71428571428572
2023-11-17,3,2,163,17,11,2023,4,0,162.0,167.71428571428572
2023-11-18,3,2,158,18,11,2023,5,1,163.0,167.14285714285714
2023-11-19,3,2,153,19,11,2023,6,1,158.0,168.57142857142858
2023-11-20,3,2,162,20,11,2023,0,0,153.0,167.57142857142858
2023-11-21,3,2,171,21,11,2023,1,0,162.0,166.14285714285714
2023-11-22,3,2,172,22,11,2023,2,0,171.0,165.28571428571428
2023-11-23,3,2,172,23,11,2023,3,0,172.0,163.0
2023-11-24,3,2,161,24,11,2023,4,0,172.0,164.42857142857142
2023-11-25,3,2,160,25,11,2023,5,1,161.0,164.14285714285714
2023-11-26,3,2,164,26,11,2023,6,1,160.0,164.42857142857142
2023-11-27,3,2,171,27,11,2023,0,0,164.0,166.0
2023-11-28,3,2,174,28,11,2023,1,0,171.0,167.28571428571428
2023-11-29,3,2,180,29,11,2023,2,0,174.0,167.71428571428572
2023-11-30,3,2,178,30,11,2023,3,0,180.0,168.85714285714286
2023-12-01,3,2,167,1,12,2023,4,0,178.0,169.71428571428572
2023-12-02,3,2,169,2,12,2023,5,1,167.0,170.57142857142858
2023-12-03,3,2,166,3,12,2023,6,1,169.0,171.85714285714286
2023-12-04,3,2,178,4,12,2023,0,0,166.0,172.14285714285714
2023-12-05,3,2,165,5,12,2023,1,0,178.0,173.14285714285714
2023-12-06,3,2,180,6,12,2023,2,0,165.0,171.85714285714286
2023-12-07,3,2,172,7,12,2023,3,0,180.0,171.85714285714286
2023-12-08,3,2,165,8,12,2023,4,0,172.0,171.0
2023-12-09,3,2,156,9,12,2023,5,1,165.0,170.71428571428572
2023-12-10,3,2,164,10,12,2023,6,1,156.0,168.85714285714286
2023-12-11,3,2,161,11,12,2023,0,0,164.0,168.57142857142858
2023-12-12,3,2,180,12,12,2023,1,0,161.0,166.14285714285714
2023-12-13,3,2,176,13,12,2023,2,0,180.0,168.28571428571428
2023-12-14,3,2,172,14,12,2023,3,0,176.0,167.71428571428572
2023-12-15,3,2,168,15,12,2023,4,0,172.0,167.71428571428572
2023-12-16,3,2,161,16,12,2023,5,1,168.0,168.14285714285714
2023-12-17,3,2,168,17,12,2023,6,1,161.0,168.85714285714286
2023-12-18,3,2,166,18,12,2023,0,0,168.0,169.42857142857142
2023-12-19,3,2,178,19,12,2023,1,0,166.0,170.14285714285714
2023-12-20,3,2,185,20,12,2023,2,0,178.0,169.85714285714286
2023-12-21,3,2,177,21,12,2023,3,0,185.0,171.14285714285714
2023-12-22,3,2,169,22,12,2023,4,0,177.0,171.85714285714286
2023-12-23,3,2,167,23,12,2023,5,1,169.0,172.0
2023-12-24,3,2,161,24,12,2023,6,1,167.0,172.85714285714286
2023-12-25,3,2,168,25,12,2023,0,0,161.0,171.85714285714286
2023-12-26,3,2,182,26,12,2023,1,0,168.0,172.14285714285714
2023-12-27,3,2,181,27,12,2023,2,0,182.0,172.71428571428572
2023-12-28,3,2,182,28,12,2023,3,0,181.0,172.14285714285714
2023-12-29,3,2,169,29,12,2023,4,0,182.0,172.85714285714286
2023-12-30,3,2,159,30,12,2023,5,1,169.0,172.85714285714286
2023-12-31,3,2,166,31,12,2023,6,1,159.0,171.71428571428572
2023-01-08,3,3,171,8,1,2023,6,1,174.0,187.28571428571428
2023-01-09,3,3,188,9,1,2023,0,0,171.0,186.57142857142858
2023-01-10,3,3,191,10,1,2023,1,0,188.0,187.85714285714286
2023-01-11,3,3,196,11,1,2023,2,0,191.0,186.42857142857142
2023-01-12,3,3,196,12,1,2023,3,0,196.0,186.57142857142858
2023-01-13,3,3,174,13,1,2023,4,0,196.0,186.14285714285714
2023-01-14,3,3,178,14,1,2023,5,1,174.0,184.28571428571428
2023-01-15,3,3,183,15,1,2023,6,1,178.0,184.85714285714286
2023-01-16,3,3,191,16,1,2023,0,0,183.0,186.57142857142858
2023-01-17,3,3,188,17,1,2023,1,0,191.0,187.0
2023-01-18,3,3,199,18,1,2023,2,0,188.0,186.57142857142858
2023-01-19,3,3,198,19,1,2023,3,0,199.0,187.0
2023-01-20,3,3,185,20,1,2023,4,0,198.0,187.28571428571428
2023-01-21,3,3,177,21,1,2023,5,1,185.0,188.85714285714286
2023-01-22,3,3,185,22,1,2023,6,1,177.0,188.71428571428572
2023-01-23,3,3,184,23,1,2023,0,0,185.0,189.0
2023-01-24,3,3,188,24,1,2023,1,0,184.0,188.0
2023-01-25,3,3,197,25,1,2023,2,0,188.0,188.0
2023-01-26,3,3,195,26,1,2023,3,0,197.0,187.71428571428572
2023-01-27,3,3,189,27,1,2023,4,0,195.0,187.28571428571428
2023-01-28,3,3,181,28,1,2023,5,1,189.0,187.85714285714286
2023-01-29,3,3,185,29,1,2023,6,1,181.0,188.42857142857142
2023-01-30,3,3,194,30,1,2023,0,0,185.0,188.42857142857142
2023-01-31,3,3,195,31,1,2023,1,0,194.0,189.85714285714286
2023-02-01,3,3,198,1,2,2023,2,0,195.0,190.85714285714286
2023-02-02,3,3,199,2,2,2023,3,0,198.0,191.0
2023-02-03,3,3,178,3,2,2023,4,0,199.0,191.57142857142858
2023-02-04,3,3,181,4,2,2023,5,1,178.0,190.0
2023-02-05,3,3,178,5,2,2023,6,1,181.0,190.0
2023-02-06,3,3,195,6,2,2023,0,0,178.0,189.0
2023-02-07,3,3,197,7,2,2023,1,0,195.0,189.14285714285714
2023-02-08,3,3,199,8,2,2023,2,0,197.0,189.42857142857142
2023-02-09,3,3,202,9,2,2023,3,0,199.0,189.57142857142858
2023-02-10,3,3,180,10,2,2023,4,0,202.0,190.0
2023-02-11,3,3,181,11,2,2023,5,1,180.0,190.28571428571428
2023-02-12,3,3,181,12,2,2023,6,1,181.0,190.28571428571428
2023-02-13,3,3,192,13,2,2023,0,0,181.0,190.71428571428572
2023-02-14,3,3,207,14,2,2023,1,0,192.0,190.28571428571428
2023-02-15,3,3,197,15,2,2023,2,0,207.0,191.71428571428572
2023-02-16,3,3,188,16,2,2023,3,0,197.0,191.42857142857142
2023-02-17,3,3,182,17,2,2023,4,0,188.0,189.42857142857142
2023-02-18,3,3,179,18,2,2023,5,1,182.0,189.71428571428572
2023-02-19,3,3,183,19,2,2023,6,1,179.0,189.42857142857142
2023-02-20,3,3,191,20,2,2023,0,0,183.0,189.71428571428572
2023-02-21,3,3,207,21,2,2023,1,0,191.0,189.57142857142858
2023-02-22,3,3,209,22,2,2023,2,0,207.0,189.57142857142858
2023-02-23,3,3,202,23,2,2023,3,0,209.0,191.28571428571428
2023-02-24,3,3,199,24,2,2023,4,0,202.0,193.28571428571428
2023-02-25,3,3,185,25,2,2023,5,1,199.0,195.71428571428572
2023-02-26,3,3,189,26,2,2023,6,1,185.0,196.57142857142858
2023-02-27,3,3,195,27,2,2023,0,0,189.0,197.42857142857142
2023-02-28,3,3,202,28,2,2023,1,0,195.0,198.0
2023-03-01,3,3,203,1,3,2023,2,0,202.0,197.28571428571428
2023-03-02,3,3,194,2,3,2023,3,0,203.0,196.42857142857142
2023-03-03,3,3,181,3,3,2023,4,0,194.0,195.28571428571428
2023-03-04,3,3,181,4,3,2023,5,1,181.0,192.71428571428572
2023-03-05,3,3,187,5,3,2023,6,1,181.0,192.14285714285714
2023-03-06,3,3,192,6,3,2023,0,0,187.0,191.85714285714286
2023-03-07,3,3,194,7,3,2023,1,0,192.0,191.42857142857142
2023-03-08,3,3,201,8,3,2023,2,0,194.0,190.28571428571428
2023-03-09,3,3,195,9,3,2023,3,0,201.0,190.0
2023-03-10,3,3,188,10,3,2023,4,0,195.0,190.14285714285714
2023-03-11,3,3,185,11,3,2023,5,1,188.0,191.14285714285714
2023-03-12,3,3,188,12,3,2023,6,1,185.0,191.71428571428572
2023-03-13,3,3,190,13,3,2023,0,0,188.0,191.85714285714286
2023-03-14,3,3,205,14,3,2023,1,0,190.0,191.57142857142858
2023-03-15,3,3,208,15,3,2023,2,0,205.0,193.14285714285714
2023-03-16,3,3,199,16,3,2023,3,0,208.0,194.14285714285714
2023-03-17,3,3,192,17,3,2023,4,0,199.0,194.71428571428572
2023-03-18,3,3,188,18,3,2023,5,1,192.0,195.28571428571428
2023-03-19,3,3,180,19,3,2023,6,1,188.0,195.71428571428572
2023-03-20,3,3,199,20,3,2023,0,0,180.0,194.57142857142858
2023-03-21,3,3,197,21,3,2023,1,0,199.0,195.85714285714286
2023-03-22,3,3,200,22,3,2023,2,0,197.0,194.71428571428572
2023-03-23,3,3,199,23,3,2023,3,0,200.0,193.57142857142858
2023-03-24,3,3,179,24,3,2023,4,0,199.0,193.57142857142858
2023-03-25,3,3,185,25,3,2023,5,1,179.0,191.71428571428572
2023-03-26,3,3,191,26,3,2023,6,1,185.0,191.28571428571428
2023-03-27,3,3,186,27,3,2023,0,0,191.0,192.85714285714286
2023-03-28,3,3,207,28,3,2023,1,0,186.0,191.0
2023-03-29,3,3,200,29,3,2023,2,0,207.0,192.42857142857142
2023-03-30,3,3,200,30,3,2023,3,0,200.0,192.42857142857142
2023-03-31,3,3,187,31,3,2023,4,0,200.0,192.57142857142858
2023-04-01,3,3,188,1,4,2023,5,1,187.0,193.71428571428572
2023-04-02,3,3,192,2,4,2023,6,1,188.0,194.14285714285714
2023-04-03,3,3,198,3,4,2023,0,0,192.0,194.28571428571428
2023-04-04,3,3,203,4,4,2023,1,0,198.0,196.0
2023-04-05,3,3,202,5,4,2023,2,0,203.0,195.42857142857142
2023-04-06,3,3,199,6,4,2023,3,0,202.0,195.71428571428572
2023-04-07,3,3,194,7,4,2023,4,0,199.0,195.57142857142858
2023-04-08,3,3,189,8,4,2023,5,1,194.0,196.57142857142858
2023-04-09,3,3,190,9,4,2023,6,1,189.0,196.71428571428572
2023-04-10,3,3,189,10,4,2023,0,0,190.0,196.42857142857142
2023-04-11,3,3,203,11,4,2023,1,0,189.0,195.14285714285714
2023-04-12,3,3,202,12,4,2023,2,0,203.0,195.14285714285714
2023-04-13,3,3,203,13,4,2023,3,0,202.0,195.14285714285714
2023-04-14,3,3,188,14,4,2023,4,0,203.0,195.71428571428572
2023-04-15,3,3,188,15,4,2023,5,1,188.0,194.85714285714286
